Food_ID,Food_Name,Food_Category,Food_Subcategory,Packaging_ID,Packaging_Material,Evidence_Adjusted_Compatibility_Score,Evidence_Corrected_Compatibility_Class,Evidence_Coverage_Ratio,Assessment_Confidence,Indian_Relevance,Original_Food_Category,Primary_Spoilage_Mechanism,Microbial_Spoilage_Risk,Oxidation_Sensitivity,Moisture_Sensitivity,Light_Sensitivity,Mechanical_Sensitivity,Drip_Loss_Risk,Condensation_Risk,Oil_Fat_Sensitivity,Odour_Barrier_Importance,Oxygen_Requirement,Moisture_Barrier_Requirement,Breathability_Requirement,Gas_Exchange_Requirement,Mechanical_Strength_Requirement,Puncture_Resistance_Requirement,Sealability_Requirement,Leak_Resistance_Requirement,Vacuum_Packaging_Suitability,Serving_Temperature,Typical_Holding_Time,Hot_Holding_Suitability,Reheating_Requirement,Steam_Generation_Risk,Crispness_Retention_Importance,Grease_Resistance_Importance,Sauce_or_Gravy_Content,Leakage_Risk,Odour_Concern,Storage_Type,Material_Category,Structure_Type,Sealability,Gas_Permeability,Mechanical_Strength,MAP_Suitability_x,MAP_Suitability_y,int_mech_req_strength,int_seal_req_sealability,int_map_req_map,food_Moisture_Content_min,food_Moisture_Content_max,food_Moisture_Content_mid,food_Moisture_Content_n,food_Moisture_Content_missing,food_pH_min,food_pH_max,food_pH_mid,food_pH_n,food_pH_missing,food_Fat_Content_n,food_Fat_Content_missing,food_Protein_Content_n,food_Protein_Content_missing,food_Water_Activity_n,food_Water_Activity_missing,food_Respiration_Rate_min,food_Respiration_Rate_max,food_Respiration_Rate_mid,food_Respiration_Rate_n,food_Respiration_Rate_missing,food_Respiration_Temperature_min,food_Respiration_Temperature_max,food_Respiration_Temperature_mid,food_Respiration_Temperature_n,food_Respiration_Temperature_missing,food_Storage_Temperature_min,food_Storage_Temperature_max,food_Storage_Temperature_mid,food_Storage_Temperature_n,food_Storage_Temperature_missing,food_Storage_RH_min,food_Storage_RH_max,food_Storage_RH_mid,food_Storage_RH_n,food_Storage_RH_missing,food_Typical_Shelf_Life_min,food_Typical_Shelf_Life_max,food_Typical_Shelf_Life_mid,food_Typical_Shelf_Life_n,food_Typical_Shelf_Life_missing,food_Typical_Holding_Time_n,food_Typical_Holding_Time_missing,pack_OTR_min,pack_OTR_max,pack_OTR_mid,pack_OTR_n,pack_OTR_missing,pack_WVTR_min,pack_WVTR_max,pack_WVTR_mid,pack_WVTR_n,pack_WVTR_missing,pack_Film_Thickness_min,pack_Film_Thickness_max,pack_Film_Thickness_mid,pack_Film_Thickness_n,pack_Film_Thickness_missing,OTR_Min_num,OTR_Max_num,WVTR_Min_num,WVTR_Max_num,Thickness_Min_num,Thickness_Max_num,Sealability_Score_num,Gas_Permeability_Score_num,Mechanical_Strength_Score_num,MAP_Suitability_Score_num,int_moisture_wvtr,int_resp_otr,int_storage_temp_thickness,ML_Predicted_Score,ML_Predicted_Class,ML_Model_Confidence,ML_Score_Tree_SD,Prediction_Difference,Class_Agreement,Existing_Rank,ML_Rank,Rank_Changed
FRU_017,Plum,Fruit,Not Available,PM030,Tinplate steel,0.0,Low_Compatibility,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Metal,Rigid/foil metal,Poor as sealant,Extremely Low,Extremely High,Not Available,Excellent,Not Available__Extremely High,Not Available__Poor as sealant,Not Available__Excellent,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,200.0,500.0,350.0,2,False,,,,,200.0,500.0,1,5.0,5.0,4,,,-175.0,0.7222800000000003,Low_Compatibility,0.9612702953382969,3.9967494481891164,0.7222800000000003,True,35.0,39.0,1.0
FRU_017,Plum,Fruit,Not Available,PM031,PET/PE laminate,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Multilayer laminate/structure,Multilayer,Excellent,Low,Very High,Not Available,Suitable,Not Available__Very High,Not Available__Excellent,Not Available__Suitable,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,3.0,4.0,3,,,-50.0,83.33000000000033,Compatible,0.8333875277908764,3.13541826711153e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_017,Plum,Fruit,Not Available,PM032,PA/PE laminate,41.67,Low_Compatibility,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Multilayer laminate/structure,Multilayer,Excellent,Very Low,Very High,Not Available,Suitable,Not Available__Very High,Not Available__Excellent,Not Available__Suitable,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,4.0,4.0,3,,,-50.0,42.085888095238154,Low_Compatibility,0.5664762579279287,3.0497269903501305,0.4158880952381523,True,30.0,35.0,1.0
FRU_017,Plum,Fruit,Not Available,PM033,PET/CPP laminate,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Multilayer laminate/structure,Multilayer,Excellent,Low,Very High,Not Available,Suitable,Not Available__Very High,Not Available__Excellent,Not Available__Suitable,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,3.0,4.0,3,,,-50.0,83.33000000000033,Compatible,0.8333875277908764,3.13541826711153e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_017,Plum,Fruit,Not Available,PM034,PET/Al/PE laminate,0.0,Low_Compatibility,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Multilayer laminate/structure,Multilayer,Excellent,Extremely Low,Very High,Not Available,Excellent,Not Available__Very High,Not Available__Excellent,Not Available__Excellent,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,70.0,150.0,110.0,2,False,,,,,70.0,150.0,4,5.0,4.0,4,,,-55.0,0.8195100000000001,Low_Compatibility,0.9752838492911855,4.45280125144835,0.8195100000000001,True,35.0,38.0,1.0
FRU_017,Plum,Fruit,Not Available,PM035,PET/EVOH/PE laminate,0.0,Low_Compatibility,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Multilayer laminate/structure,Multilayer,Excellent,Extremely Low,Very High,Not Available,Excellent,Not Available__Very High,Not Available__Excellent,Not Available__Excellent,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,5.0,4.0,4,,,-50.0,0.9861900000000001,Low_Compatibility,0.9565838948884763,4.835815020128459,0.9861900000000001,True,35.0,36.0,1.0
FRU_017,Plum,Fruit,Not Available,PM036,PE/PA/EVOH/PE laminate,0.0,Low_Compatibility,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Multilayer laminate/structure,Multilayer,Excellent,Extremely Low,Extremely High,Not Available,Excellent,Not Available__Extremely High,Not Available__Excellent,Not Available__Excellent,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,70.0,180.0,125.0,2,False,,,,,70.0,180.0,4,5.0,5.0,4,,,-62.5,0.6667200000000001,Low_Compatibility,0.975691880839903,3.9579432527008267,0.6667200000000001,True,35.0,40.0,1.0
FRU_017,Plum,Fruit,Not Available,PM037,BOPP/CPP laminate,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Multilayer laminate/structure,Multilayer,Excellent,Low,High,Not Available,Suitable,Not Available__High,Not Available__Excellent,Not Available__Suitable,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,40.0,100.0,70.0,2,False,,,,,40.0,100.0,4,3.0,3.0,3,,,-35.0,83.33000000000033,Compatible,0.8732789905141313,3.009213499482581e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_017,Plum,Fruit,Not Available,PM038,Micro-perforated PE film,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Fresh-produce breathable film,Perforated film,Excellent,High,Medium,Not Available,Suitable for high-respiration produce,Not Available__Medium,Not Available__Excellent,Not Available__Suitable for high-respiration produce,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,20.0,80.0,50.0,2,False,,,,,20.0,80.0,4,1.0,2.0,3,,,-25.0,83.33000000000033,Compatible,0.982980338402238,2.923432218863989e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_017,Plum,Fruit,Not Available,PM039,Micro-perforated PP film,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Fresh-produce breathable film,Perforated film,Excellent,High,High,Not Available,Suitable for high-respiration produce,Not Available__High,Not Available__Excellent,Not Available__Suitable for high-respiration produce,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,20.0,80.0,50.0,2,False,,,,,20.0,80.0,4,1.0,3.0,3,,,-25.0,83.33000000000033,Compatible,0.9827498421561802,2.9026344763421516e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_017,Plum,Fruit,Not Available,PM040,Breathable cellulose film,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low-moderate gas exchange requirement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Fresh-produce breathable film,Breathable film,Conditional,High,Low–Medium,Not Available,Conditional,Not Available__Low–Medium,Not Available__Conditional,Not Available__Conditional,,,,0,True,-4.3,2.8,-0.75,2,False,0,True,0,True,0,True,0.0,20.0,10.0,6,False,1020.0,1020.0,1020.0,1,False,-0.5,-0.5,-0.5,1,False,-90.0,85.0,-2.5,2,False,-7.0,1.0,-3.0,2,False,0,True,,,,0,False,,,,0,False,20.0,60.0,40.0,2,False,,,,,20.0,60.0,2,1.0,1.5,2,,,-20.0,83.33000000000033,Compatible,0.9841666579045019,2.9781828965109836e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM001,LDPE,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Excellent,High,Medium,Not Available,Suitable,Not Available__Medium,Not Available__Excellent,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,7400.0,7400.0,7400.0,1,False,4.0,4.0,4.0,1,False,30.0,150.0,90.0,2,False,7400.0,7400.0,4.0,4.0,30.0,150.0,4,1.0,2.0,3,,74000.0,-45.0,83.33000000000033,Compatible,0.9776103498805812,1.2453769102311665e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM002,LLDPE,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Excellent,High,High,Not Available,Suitable,Not Available__High,Not Available__Excellent,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,7000.0,7000.0,7000.0,1,False,4.5,4.5,4.5,1,False,30.0,150.0,90.0,2,False,7000.0,7000.0,4.5,4.5,30.0,150.0,4,1.0,3.0,3,,70000.0,-45.0,83.33000000000033,Compatible,0.9729405540505043,1.2453769102311665e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM003,MDPE,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Excellent,Medium,High,Not Available,Suitable,Not Available__High,Not Available__Excellent,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,5000.0,5000.0,5000.0,1,False,3.5,3.5,3.5,1,False,40.0,150.0,95.0,2,False,5000.0,5000.0,3.5,3.5,40.0,150.0,4,2.0,3.0,3,,50000.0,-47.5,83.33000000000033,Compatible,0.966802174605107,1.2453769102311665e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM004,HDPE,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Good,Low,High,Not Available,Suitable,Not Available__High,Not Available__Good,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,1600.0,1600.0,1600.0,1,False,1.45,1.45,1.45,1,False,20.0,100.0,60.0,2,False,1600.0,1600.0,1.45,1.45,20.0,100.0,3,3.0,3.0,3,,16000.0,-30.0,83.33000000000033,Compatible,0.9075536492865663,1.2356090973801291e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM005,PP,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Good,Low–Medium,High,Not Available,Suitable,Not Available__High,Not Available__Good,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,3500.0,3500.0,3500.0,1,False,1.0,2.0,1.5,2,False,20.0,100.0,60.0,2,False,3500.0,3500.0,1.0,2.0,20.0,100.0,3,2.5,3.0,3,,35000.0,-30.0,83.33000000000033,Compatible,0.9127600670817341,1.2356090973801291e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM006,CPP,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Excellent,Low–Medium,High,Not Available,Suitable,Not Available__High,Not Available__Excellent,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,3500.0,3500.0,3500.0,1,False,1.0,2.0,1.5,2,False,20.0,80.0,50.0,2,False,3500.0,3500.0,1.0,2.0,20.0,80.0,4,2.5,3.0,3,,35000.0,-25.0,83.33000000000033,Compatible,0.9224830754345075,1.2356090973801291e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM007,BOPP,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Conditional,Medium,High,Not Available,Suitable,Not Available__High,Not Available__Conditional,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,2000.0,2500.0,2250.0,2,False,5.0,7.0,6.0,2,False,15.0,50.0,32.5,2,False,2000.0,2500.0,5.0,7.0,15.0,50.0,2,2.0,3.0,3,,22500.0,-16.25,83.33000000000033,Compatible,0.9762110642171092,1.2356090973801291e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM008,Metallized BOPP,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Conditional,Very Low,High,Not Available,Suitable,Not Available__High,Not Available__Conditional,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,,,,0,False,,,,0,False,15.0,40.0,27.5,2,False,,,,,15.0,40.0,2,4.0,3.0,3,,,-13.75,81.3292854285717,Compatible,0.824382071221438,8.468854900915177,-2.000714571428304,True,1.0,35.0,1.0
FRU_018,Kiwi,Fruit,Not Available,PM009,PET,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Poor as sealant,Low–Medium,Very High,Not Available,Suitable with sealant layer,Not Available__Very High,Not Available__Poor as sealant,Not Available__Suitable with sealant layer,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,100.0,150.0,125.0,2,False,15.0,20.0,17.5,2,False,12.0,50.0,31.0,2,False,100.0,150.0,15.0,20.0,12.0,50.0,1,2.5,4.0,3,,1250.0,-15.5,83.33000000000033,Compatible,0.8943528980068133,1.2356090973801291e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM010,BOPET,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Poor as sealant,Low–Medium,Very High,Not Available,Suitable with sealant layer,Not Available__Very High,Not Available__Poor as sealant,Not Available__Suitable with sealant layer,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,100.0,150.0,125.0,2,False,15.0,20.0,17.5,2,False,12.0,50.0,31.0,2,False,100.0,150.0,15.0,20.0,12.0,50.0,1,2.5,4.0,3,,1250.0,-15.5,83.33000000000033,Compatible,0.8943528980068133,1.2356090973801291e-14,3.268496584496461e-13,True,1.0,1.0,0.0
FRU_018,Kiwi,Fruit,Not Available,PM011,Metallized PET,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Conditional,Very Low,Very High,Not Available,Suitable,Not Available__Very High,Not Available__Conditional,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,,,,0,False,,,,0,False,10.0,30.0,20.0,2,False,,,,,10.0,30.0,2,4.0,4.0,3,,,-10.0,81.38638876190502,Compatible,0.8264939068203803,8.299585827237163,-1.9436112380949737,True,1.0,34.0,1.0
FRU_018,Kiwi,Fruit,Not Available,PM012,PVdC-coated PET,83.33,Compatible,0.6666666666666666,Medium,Not Available,Fruit,Not Available,Not Available,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not available / requires validation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Low gas exchange requirement while firm,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,,,,,,,,,,Cold storage,Polymer film,Single polymer/coating,Conditional,Very Low,Very High,Not Available,Suitable,Not Available__Very High,Not Available__Conditional,Not Available__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,0.0,20.0,10.0,8,False,51020.0,51020.0,51020.0,1,False,-0.5,-0.5,-0.5,1,False,-95.0,90.0,-2.5,2,False,-16.0,8.0,-4.0,2,False,0,True,,,,0,False,,,,0,False,12.0,50.0,31.0,2,False,,,,,12.0,50.0,2,4.0,4.0,3,,,-15.5,81.4126054285717,Compatible,0.868497950595547,8.175652474667565,-1.9173945714283036,True,1.0,33.0,1.0
